Datetime,Load(MWh)
2020-06-26 06:00:00+00:00,187.571046
2020-06-26 07:00:00+00:00,201.809043
2020-06-26 08:00:00+00:00,209.973137
2020-06-26 09:00:00+00:00,215.79534700000002
2020-06-26 10:00:00+00:00,220.614577
2020-06-26 11:00:00+00:00,216.95816600000003
2020-06-26 12:00:00+00:00,213.371659
2020-06-26 13:00:00+00:00,210.615366
2020-06-26 14:00:00+00:00,212.82962400000002
2020-06-26 15:00:00+00:00,221.303382
2020-06-26 16:00:00+00:00,220.416098
2020-06-26 17:00:00+00:00,213.947923
2020-06-26 18:00:00+00:00,207.358991
2020-06-26 19:00:00+00:00,197.905683
2020-06-26 20:00:00+00:00,191.283676
2020-06-26 21:00:00+00:00,178.71763600000003
2020-06-26 22:00:00+00:00,160.275817
2020-06-26 23:00:00+00:00,144.475102
2020-06-27 00:00:00+00:00,134.412325
2020-06-27 01:00:00+00:00,123.824432
2020-06-27 02:00:00+00:00,119.283736
2020-06-27 03:00:00+00:00,119.277032
2020-06-27 04:00:00+00:00,123.80373999999999
2020-06-27 05:00:00+00:00,137.482239
2020-06-27 06:00:00+00:00,160.68001999999996
2020-06-27 07:00:00+00:00,182.931117
2020-06-27 08:00:00+00:00,196.289646
2020-06-27 09:00:00+00:00,205.21335600000003
2020-06-27 10:00:00+00:00,205.978944
2020-06-27 11:00:00+00:00,201.52086200000002
2020-06-27 12:00:00+00:00,196.250477
2020-06-27 13:00:00+00:00,193.62110600000003
2020-06-27 14:00:00+00:00,195.344974
2020-06-27 15:00:00+00:00,204.8201
2020-06-27 16:00:00+00:00,209.45163200000002
2020-06-27 17:00:00+00:00,207.285785
2020-06-27 18:00:00+00:00,201.261151
2020-06-27 19:00:00+00:00,193.412949
2020-06-27 20:00:00+00:00,189.14165
2020-06-27 21:00:00+00:00,177.799406
2020-06-27 22:00:00+00:00,160.20001100000002
2020-06-27 23:00:00+00:00,144.272108
2020-06-28 00:00:00+00:00,135.41411100000002
2020-06-28 01:00:00+00:00,124.39195600000001
2020-06-28 02:00:00+00:00,119.675132
2020-06-28 03:00:00+00:00,118.617034
2020-06-28 04:00:00+00:00,121.77188600000001
2020-06-28 05:00:00+00:00,132.62929
2020-06-28 06:00:00+00:00,152.997563
2020-06-28 07:00:00+00:00,174.158313
2020-06-28 08:00:00+00:00,191.425768
2020-06-28 09:00:00+00:00,203.563244
2020-06-28 10:00:00+00:00,205.86386299999998
2020-06-28 11:00:00+00:00,203.147285
2020-06-28 12:00:00+00:00,200.21627
2020-06-28 13:00:00+00:00,197.682586
2020-06-28 14:00:00+00:00,202.661258
2020-06-28 15:00:00+00:00,217.81416800000002
2020-06-28 16:00:00+00:00,227.410115
2020-06-28 17:00:00+00:00,229.11992200000003
2020-06-28 18:00:00+00:00,225.26022700000001
2020-06-28 19:00:00+00:00,215.232992
2020-06-28 20:00:00+00:00,203.47488
2020-06-28 21:00:00+00:00,180.497008
2020-06-28 22:00:00+00:00,155.93645700000002
2020-06-28 23:00:00+00:00,140.00517000000002
2020-06-29 00:00:00+00:00,132.142967
2020-06-29 01:00:00+00:00,125.15728700000001
2020-06-29 02:00:00+00:00,119.709969
2020-06-29 03:00:00+00:00,120.54571299999999
2020-06-29 04:00:00+00:00,133.07798499999998
2020-06-29 05:00:00+00:00,156.818501
2020-06-29 06:00:00+00:00,183.054104
2020-06-29 07:00:00+00:00,200.364975
2020-06-29 08:00:00+00:00,210.362498
2020-06-29 09:00:00+00:00,220.64914800000003
2020-06-29 10:00:00+00:00,226.899759
2020-06-29 11:00:00+00:00,222.75325499999997
2020-06-29 12:00:00+00:00,219.468649
2020-06-29 13:00:00+00:00,216.188596
2020-06-29 14:00:00+00:00,220.50394300000002
2020-06-29 15:00:00+00:00,237.420591
2020-06-29 16:00:00+00:00,240.926029
2020-06-29 17:00:00+00:00,234.858332
2020-06-29 18:00:00+00:00,226.629604
2020-06-29 19:00:00+00:00,213.443607
2020-06-29 20:00:00+00:00,198.8938
2020-06-29 21:00:00+00:00,175.371893
2020-06-29 22:00:00+00:00,151.84237699999997
2020-06-29 23:00:00+00:00,137.055217
2020-06-30 00:00:00+00:00,129.997977
2020-06-30 01:00:00+00:00,122.08168
2020-06-30 02:00:00+00:00,118.582824
2020-06-30 03:00:00+00:00,121.74489399999999
2020-06-30 04:00:00+00:00,135.130301
2020-06-30 05:00:00+00:00,159.98669400000003
2020-06-30 06:00:00+00:00,184.232423
2020-06-30 07:00:00+00:00,198.040316
2020-06-30 08:00:00+00:00,206.94071599999998
2020-06-30 09:00:00+00:00,218.969463
2020-06-30 10:00:00+00:00,224.620243
2020-06-30 11:00:00+00:00,222.082454
2020-06-30 12:00:00+00:00,220.292859
2020-06-30 13:00:00+00:00,218.459204
2020-06-30 14:00:00+00:00,221.915524
2020-06-30 15:00:00+00:00,238.70744900000003
2020-06-30 16:00:00+00:00,248.834098
2020-06-30 17:00:00+00:00,241.54212900000002
2020-06-30 18:00:00+00:00,229.579884
2020-06-30 19:00:00+00:00,214.56873599999997
2020-06-30 20:00:00+00:00,198.74813100000003
2020-06-30 21:00:00+00:00,175.415081
2020-06-30 22:00:00+00:00,152.561919
2020-06-30 23:00:00+00:00,137.22513800000002
2020-07-01 00:00:00+00:00,130.197307
2020-07-01 01:00:00+00:00,122.42348
2020-07-01 02:00:00+00:00,118.109401
2020-07-01 03:00:00+00:00,121.405148
2020-07-01 04:00:00+00:00,135.339581
2020-07-01 05:00:00+00:00,159.388212
2020-07-01 06:00:00+00:00,182.979615
2020-07-01 07:00:00+00:00,196.297641
2020-07-01 08:00:00+00:00,207.460456
2020-07-01 09:00:00+00:00,216.53607200000002
2020-07-01 10:00:00+00:00,221.017678
2020-07-01 11:00:00+00:00,216.84039500000003
2020-07-01 12:00:00+00:00,212.109611
2020-07-01 13:00:00+00:00,210.58787900000002
2020-07-01 14:00:00+00:00,215.84040099999999
2020-07-01 15:00:00+00:00,233.182508
2020-07-01 16:00:00+00:00,240.868869
2020-07-01 17:00:00+00:00,234.323371
2020-07-01 18:00:00+00:00,224.49505299999998
2020-07-01 19:00:00+00:00,208.34063999999998
2020-07-01 20:00:00+00:00,194.591848
2020-07-01 21:00:00+00:00,172.976423
2020-07-01 22:00:00+00:00,151.020105
2020-07-01 23:00:00+00:00,136.95120500000002
2020-07-02 00:00:00+00:00,129.751252
2020-07-02 01:00:00+00:00,122.7065
2020-07-02 02:00:00+00:00,118.71638999999999
2020-07-02 03:00:00+00:00,121.004869
2020-07-02 04:00:00+00:00,134.05539800000003
2020-07-02 05:00:00+00:00,158.055844
2020-07-02 06:00:00+00:00,180.95656
2020-07-02 07:00:00+00:00,194.96408200000002
2020-07-02 08:00:00+00:00,204.272061
2020-07-02 09:00:00+00:00,212.83721
2020-07-02 10:00:00+00:00,217.225491
2020-07-02 11:00:00+00:00,212.956019
2020-07-02 12:00:00+00:00,212.57022100000003
2020-07-02 13:00:00+00:00,208.194793
2020-07-02 14:00:00+00:00,213.79417599999996
2020-07-02 15:00:00+00:00,229.719514
2020-07-02 16:00:00+00:00,232.03567599999997
2020-07-02 17:00:00+00:00,224.840913
2020-07-02 18:00:00+00:00,216.400294
2020-07-02 19:00:00+00:00,204.57648100000003
2020-07-02 20:00:00+00:00,193.049649
2020-07-02 21:00:00+00:00,172.121895
2020-07-02 22:00:00+00:00,150.433543
2020-07-02 23:00:00+00:00,137.32041099999998
2020-07-03 00:00:00+00:00,131.05815199999998
2020-07-03 01:00:00+00:00,123.92048999999999
2020-07-03 02:00:00+00:00,120.09496499999999
2020-07-03 03:00:00+00:00,122.399432
2020-07-03 04:00:00+00:00,135.02938999999998
2020-07-03 05:00:00+00:00,155.76830900000004
2020-07-03 06:00:00+00:00,178.80122699999995
2020-07-03 07:00:00+00:00,193.963659
2020-07-03 08:00:00+00:00,202.657129
2020-07-03 09:00:00+00:00,210.91526
2020-07-03 10:00:00+00:00,214.669945
2020-07-03 11:00:00+00:00,210.882452
2020-07-03 12:00:00+00:00,206.907325
2020-07-03 13:00:00+00:00,203.198138
2020-07-03 14:00:00+00:00,206.99126
2020-07-03 15:00:00+00:00,217.861236
2020-07-03 16:00:00+00:00,220.501312
2020-07-03 17:00:00+00:00,214.24984700000002
2020-07-03 18:00:00+00:00,203.95301
2020-07-03 19:00:00+00:00,193.640782
2020-07-03 20:00:00+00:00,186.59425600000003
2020-07-03 21:00:00+00:00,172.92118899999997
2020-07-03 22:00:00+00:00,155.255624
2020-07-03 23:00:00+00:00,141.31976
2020-07-04 00:00:00+00:00,132.93362900000002
2020-07-04 01:00:00+00:00,124.04006399999999
2020-07-04 02:00:00+00:00,118.71473
2020-07-04 03:00:00+00:00,119.168301
2020-07-04 04:00:00+00:00,122.57112800000002
2020-07-04 05:00:00+00:00,133.75376799999998
2020-07-04 06:00:00+00:00,153.330829
2020-07-04 07:00:00+00:00,175.747022
2020-07-04 08:00:00+00:00,196.06784
2020-07-04 09:00:00+00:00,211.46423
2020-07-04 10:00:00+00:00,218.935156
2020-07-04 11:00:00+00:00,216.351235
2020-07-04 12:00:00+00:00,212.50504100000003
2020-07-04 13:00:00+00:00,208.371406
2020-07-04 14:00:00+00:00,206.798775
2020-07-04 15:00:00+00:00,217.101217
2020-07-04 16:00:00+00:00,225.61834900000002
2020-07-04 17:00:00+00:00,221.787579
2020-07-04 18:00:00+00:00,211.80540699999997
2020-07-04 19:00:00+00:00,198.66793700000002
2020-07-04 20:00:00+00:00,188.764768
2020-07-04 21:00:00+00:00,171.79766899999996
2020-07-04 22:00:00+00:00,153.18791199999995
2020-07-04 23:00:00+00:00,140.17558300000002
2020-07-05 00:00:00+00:00,132.496248
2020-07-05 01:00:00+00:00,123.565541
2020-07-05 02:00:00+00:00,116.66295800000002
2020-07-05 03:00:00+00:00,115.764398
2020-07-05 04:00:00+00:00,118.062293
2020-07-05 05:00:00+00:00,127.908257
2020-07-05 06:00:00+00:00,147.14947099999995
2020-07-05 07:00:00+00:00,168.92297100000005
2020-07-05 08:00:00+00:00,191.222141
2020-07-05 09:00:00+00:00,209.461618
2020-07-05 10:00:00+00:00,221.552522
2020-07-05 11:00:00+00:00,226.475983
2020-07-05 12:00:00+00:00,227.38635
2020-07-05 13:00:00+00:00,223.959041
2020-07-05 14:00:00+00:00,225.404044
2020-07-05 15:00:00+00:00,236.76807200000002
2020-07-05 16:00:00+00:00,237.71661
2020-07-05 17:00:00+00:00,231.366533
2020-07-05 18:00:00+00:00,222.299894
2020-07-05 19:00:00+00:00,207.764158
2020-07-05 20:00:00+00:00,194.439248
2020-07-05 21:00:00+00:00,173.555078
2020-07-05 22:00:00+00:00,150.986788
2020-07-05 23:00:00+00:00,136.82811900000002
2020-07-06 00:00:00+00:00,130.29933
2020-07-06 01:00:00+00:00,123.287507
2020-07-06 02:00:00+00:00,119.412821
2020-07-06 03:00:00+00:00,121.939545
2020-07-06 04:00:00+00:00,133.63781799999998
2020-07-06 05:00:00+00:00,153.07603600000002
2020-07-06 06:00:00+00:00,176.62186100000002
2020-07-06 07:00:00+00:00,194.139423
2020-07-06 08:00:00+00:00,204.838605
2020-07-06 09:00:00+00:00,214.12988399999998
2020-07-06 10:00:00+00:00,218.574394
2020-07-06 11:00:00+00:00,213.636146
2020-07-06 12:00:00+00:00,209.545049
2020-07-06 13:00:00+00:00,206.154724
2020-07-06 14:00:00+00:00,211.99310400000002
2020-07-06 15:00:00+00:00,235.20457599999997
2020-07-06 16:00:00+00:00,238.51559300000002
2020-07-06 17:00:00+00:00,232.110162
2020-07-06 18:00:00+00:00,224.197999
2020-07-06 19:00:00+00:00,209.964295
2020-07-06 20:00:00+00:00,195.884857
2020-07-06 21:00:00+00:00,172.17246899999995
2020-07-06 22:00:00+00:00,150.94791800000004
2020-07-06 23:00:00+00:00,137.998605
2020-07-07 00:00:00+00:00,132.57099599999998
2020-07-07 01:00:00+00:00,127.26190400000002
2020-07-07 02:00:00+00:00,121.444999
2020-07-07 03:00:00+00:00,124.681183
2020-07-07 04:00:00+00:00,135.55305900000002
2020-07-07 05:00:00+00:00,153.145554
2020-07-07 06:00:00+00:00,174.76384699999997
2020-07-07 07:00:00+00:00,190.96324099999998
2020-07-07 08:00:00+00:00,200.093862
2020-07-07 09:00:00+00:00,208.307184
2020-07-07 10:00:00+00:00,212.041937
2020-07-07 11:00:00+00:00,207.161802
2020-07-07 12:00:00+00:00,203.995609
2020-07-07 13:00:00+00:00,202.80023400000002
2020-07-07 14:00:00+00:00,205.79353799999998
2020-07-07 15:00:00+00:00,221.001959
2020-07-07 16:00:00+00:00,226.094911
2020-07-07 17:00:00+00:00,221.241475
2020-07-07 18:00:00+00:00,214.780135
2020-07-07 19:00:00+00:00,202.543883
2020-07-07 20:00:00+00:00,196.174511
2020-07-07 21:00:00+00:00,174.334831
2020-07-07 22:00:00+00:00,153.78082500000005
2020-07-07 23:00:00+00:00,140.55161800000002
2020-07-08 00:00:00+00:00,136.54908799999998
2020-07-08 01:00:00+00:00,130.581655
2020-07-08 02:00:00+00:00,126.74028799999999
2020-07-08 03:00:00+00:00,129.137278
2020-07-08 04:00:00+00:00,138.330108
2020-07-08 05:00:00+00:00,154.94159299999995
2020-07-08 06:00:00+00:00,175.43823999999995
2020-07-08 07:00:00+00:00,193.33195700000002
2020-07-08 08:00:00+00:00,209.10728400000002
2020-07-08 09:00:00+00:00,230.177891
2020-07-08 10:00:00+00:00,238.51749700000002
2020-07-08 11:00:00+00:00,234.17963799999998
2020-07-08 12:00:00+00:00,225.20421499999998
2020-07-08 13:00:00+00:00,217.604097
2020-07-08 14:00:00+00:00,222.404325
2020-07-08 15:00:00+00:00,233.488762
2020-07-08 16:00:00+00:00,237.88305400000002
2020-07-08 17:00:00+00:00,230.316854
2020-07-08 18:00:00+00:00,223.389807
2020-07-08 19:00:00+00:00,212.195502
2020-07-08 20:00:00+00:00,201.526374
2020-07-08 21:00:00+00:00,179.493601
2020-07-08 22:00:00+00:00,160.78725400000005
2020-07-08 23:00:00+00:00,147.09707699999996
2020-07-09 00:00:00+00:00,141.40497
2020-07-09 01:00:00+00:00,136.74094699999998
2020-07-09 02:00:00+00:00,132.10407199999997
2020-07-09 03:00:00+00:00,132.658654
2020-07-09 04:00:00+00:00,138.389958
2020-07-09 05:00:00+00:00,154.835868
2020-07-09 06:00:00+00:00,174.70914000000005
2020-07-09 07:00:00+00:00,190.035017
2020-07-09 08:00:00+00:00,198.745895
2020-07-09 09:00:00+00:00,204.83623799999998
2020-07-09 10:00:00+00:00,207.418389
2020-07-09 11:00:00+00:00,203.094387
2020-07-09 12:00:00+00:00,199.803681
2020-07-09 13:00:00+00:00,197.463438
2020-07-09 14:00:00+00:00,201.682205
2020-07-09 15:00:00+00:00,216.058841
2020-07-09 16:00:00+00:00,220.26921600000003
2020-07-09 17:00:00+00:00,215.307725
2020-07-09 18:00:00+00:00,209.386681
2020-07-09 19:00:00+00:00,199.05781600000003
2020-07-09 20:00:00+00:00,191.022782
2020-07-09 21:00:00+00:00,171.997491
2020-07-09 22:00:00+00:00,154.20728599999995
2020-07-09 23:00:00+00:00,141.425687
2020-07-10 00:00:00+00:00,134.733576
2020-07-10 01:00:00+00:00,129.194399
2020-07-10 02:00:00+00:00,124.95054
2020-07-10 03:00:00+00:00,126.280731
2020-07-10 04:00:00+00:00,133.24371399999998
2020-07-10 05:00:00+00:00,148.685153
2020-07-10 06:00:00+00:00,169.559973
2020-07-10 07:00:00+00:00,185.75411
2020-07-10 08:00:00+00:00,195.53588
2020-07-10 09:00:00+00:00,206.078005
2020-07-10 10:00:00+00:00,209.167973
2020-07-10 11:00:00+00:00,208.57787600000003
2020-07-10 12:00:00+00:00,208.705062
2020-07-10 13:00:00+00:00,205.78576100000004
2020-07-10 14:00:00+00:00,206.321883
2020-07-10 15:00:00+00:00,216.30249500000002
2020-07-10 16:00:00+00:00,219.61912200000003
2020-07-10 17:00:00+00:00,214.75149900000002
2020-07-10 18:00:00+00:00,208.528351
2020-07-10 19:00:00+00:00,197.734515
2020-07-10 20:00:00+00:00,188.719729
2020-07-10 21:00:00+00:00,170.21616799999998
2020-07-10 22:00:00+00:00,152.99756599999995
2020-07-10 23:00:00+00:00,141.11319500000005
2020-07-11 00:00:00+00:00,133.615705
2020-07-11 01:00:00+00:00,128.60257
2020-07-11 02:00:00+00:00,121.492405
2020-07-11 03:00:00+00:00,121.541798
2020-07-11 04:00:00+00:00,124.764423
2020-07-11 05:00:00+00:00,135.071187
2020-07-11 06:00:00+00:00,153.587794
2020-07-11 07:00:00+00:00,174.03375400000002
2020-07-11 08:00:00+00:00,191.880392
2020-07-11 09:00:00+00:00,203.487826
2020-07-11 10:00:00+00:00,204.336225
2020-07-11 11:00:00+00:00,199.985114
2020-07-11 12:00:00+00:00,195.954445
2020-07-11 13:00:00+00:00,192.06706599999998
2020-07-11 14:00:00+00:00,195.432829
2020-07-11 15:00:00+00:00,208.410215
2020-07-11 16:00:00+00:00,219.77248500000002
2020-07-11 17:00:00+00:00,211.25138399999997
2020-07-11 18:00:00+00:00,202.06912
2020-07-11 19:00:00+00:00,192.889793
2020-07-11 20:00:00+00:00,187.408646
2020-07-11 21:00:00+00:00,172.11187300000003
2020-07-11 22:00:00+00:00,155.523068
2020-07-11 23:00:00+00:00,143.567566
2020-07-12 00:00:00+00:00,137.088788
2020-07-12 01:00:00+00:00,130.655839
2020-07-12 02:00:00+00:00,124.75514799999999
2020-07-12 03:00:00+00:00,123.100766
2020-07-12 04:00:00+00:00,122.272107
2020-07-12 05:00:00+00:00,129.336723
2020-07-12 06:00:00+00:00,145.361592
2020-07-12 07:00:00+00:00,163.58094400000004
2020-07-12 08:00:00+00:00,178.930878
2020-07-12 09:00:00+00:00,190.109146
2020-07-12 10:00:00+00:00,193.106023
2020-07-12 11:00:00+00:00,195.30124300000003
2020-07-12 12:00:00+00:00,199.698569
2020-07-12 13:00:00+00:00,196.63108
2020-07-12 14:00:00+00:00,202.623554
2020-07-12 15:00:00+00:00,213.07428600000003
2020-07-12 16:00:00+00:00,219.064095
2020-07-12 17:00:00+00:00,225.32457599999998
2020-07-12 18:00:00+00:00,217.20182799999998
2020-07-12 19:00:00+00:00,203.67709
2020-07-12 20:00:00+00:00,194.423034
2020-07-12 21:00:00+00:00,174.574298
2020-07-12 22:00:00+00:00,154.720853
2020-07-12 23:00:00+00:00,141.926595
2020-07-13 00:00:00+00:00,137.341758
2020-07-13 01:00:00+00:00,131.51107399999998
2020-07-13 02:00:00+00:00,125.886307
2020-07-13 03:00:00+00:00,127.52363600000001
2020-07-13 04:00:00+00:00,132.522166
2020-07-13 05:00:00+00:00,147.421001
2020-07-13 06:00:00+00:00,168.3571
2020-07-13 07:00:00+00:00,185.485865
2020-07-13 08:00:00+00:00,196.56313100000003
2020-07-13 09:00:00+00:00,203.866471
2020-07-13 10:00:00+00:00,206.91887
2020-07-13 11:00:00+00:00,203.06331200000002
2020-07-13 12:00:00+00:00,200.519076
2020-07-13 13:00:00+00:00,197.725486
2020-07-13 14:00:00+00:00,200.566897
2020-07-13 15:00:00+00:00,213.769296
2020-07-13 16:00:00+00:00,218.887736
2020-07-13 17:00:00+00:00,215.72981800000002
2020-07-13 18:00:00+00:00,208.764728
2020-07-13 19:00:00+00:00,197.69026200000002
2020-07-13 20:00:00+00:00,188.697572
2020-07-13 21:00:00+00:00,168.34634
2020-07-13 22:00:00+00:00,149.20626299999998
2020-07-13 23:00:00+00:00,135.85076999999998
2020-07-14 00:00:00+00:00,129.92068799999998
2020-07-14 01:00:00+00:00,125.21603799999998
2020-07-14 02:00:00+00:00,118.63958899999999
2020-07-14 03:00:00+00:00,120.44677
2020-07-14 04:00:00+00:00,129.455551
2020-07-14 05:00:00+00:00,144.199836
2020-07-14 06:00:00+00:00,164.20037699999997
2020-07-14 07:00:00+00:00,180.000421
2020-07-14 08:00:00+00:00,190.566305
2020-07-14 09:00:00+00:00,198.58599300000003
2020-07-14 10:00:00+00:00,202.099598
2020-07-14 11:00:00+00:00,200.239315
2020-07-14 12:00:00+00:00,197.35991299999998
2020-07-14 13:00:00+00:00,195.178549
2020-07-14 14:00:00+00:00,199.358445
2020-07-14 15:00:00+00:00,211.995307
2020-07-14 16:00:00+00:00,216.79883199999998
2020-07-14 17:00:00+00:00,214.317827
2020-07-14 18:00:00+00:00,207.669098
2020-07-14 19:00:00+00:00,194.51491299999998
2020-07-14 20:00:00+00:00,183.98106600000003
2020-07-14 21:00:00+00:00,161.733626
2020-07-14 22:00:00+00:00,143.56523
2020-07-14 23:00:00+00:00,131.566075
2020-07-15 00:00:00+00:00,126.008145
2020-07-15 01:00:00+00:00,121.26163999999999
2020-07-15 02:00:00+00:00,115.29171
2020-07-15 03:00:00+00:00,116.987926
2020-07-15 04:00:00+00:00,126.11691
2020-07-15 05:00:00+00:00,142.05646299999998
2020-07-15 06:00:00+00:00,163.014839
2020-07-15 07:00:00+00:00,180.958044
2020-07-15 08:00:00+00:00,190.973782
2020-07-15 09:00:00+00:00,199.00788100000003
2020-07-15 10:00:00+00:00,209.297583
2020-07-15 11:00:00+00:00,203.534706
2020-07-15 12:00:00+00:00,200.357724
2020-07-15 13:00:00+00:00,196.5399
2020-07-15 14:00:00+00:00,199.05647
2020-07-15 15:00:00+00:00,209.170921
2020-07-15 16:00:00+00:00,211.45209300000002
2020-07-15 17:00:00+00:00,207.34199300000003
2020-07-15 18:00:00+00:00,201.331568
2020-07-15 19:00:00+00:00,192.93956200000002
2020-07-15 20:00:00+00:00,184.97665300000003
2020-07-15 21:00:00+00:00,165.026204
2020-07-15 22:00:00+00:00,147.150117
2020-07-15 23:00:00+00:00,135.678897
2020-07-16 00:00:00+00:00,129.596602
2020-07-16 01:00:00+00:00,123.382159
2020-07-16 02:00:00+00:00,116.721534
2020-07-16 03:00:00+00:00,118.34496499999999
2020-07-16 04:00:00+00:00,126.615589
2020-07-16 05:00:00+00:00,141.532198
2020-07-16 06:00:00+00:00,161.745567
2020-07-16 07:00:00+00:00,177.213859
2020-07-16 08:00:00+00:00,187.028555
2020-07-16 09:00:00+00:00,192.107913
2020-07-16 10:00:00+00:00,193.580653
2020-07-16 11:00:00+00:00,190.331334
2020-07-16 12:00:00+00:00,188.522021
2020-07-16 13:00:00+00:00,186.26123700000002
2020-07-16 14:00:00+00:00,190.093141
2020-07-16 15:00:00+00:00,199.801207
2020-07-16 16:00:00+00:00,201.342931
2020-07-16 17:00:00+00:00,198.641991
2020-07-16 18:00:00+00:00,194.081996
2020-07-16 19:00:00+00:00,187.120517
2020-07-16 20:00:00+00:00,180.820663
2020-07-16 21:00:00+00:00,160.721329
2020-07-16 22:00:00+00:00,143.58820300000005
2020-07-16 23:00:00+00:00,131.547563
2020-07-17 00:00:00+00:00,125.963496
2020-07-17 01:00:00+00:00,121.37310500000001
2020-07-17 02:00:00+00:00,114.818033
2020-07-17 03:00:00+00:00,116.24955300000002
2020-07-17 04:00:00+00:00,123.806409
2020-07-17 05:00:00+00:00,138.320558
2020-07-17 06:00:00+00:00,158.377236
2020-07-17 07:00:00+00:00,174.649831
2020-07-17 08:00:00+00:00,184.43410600000004
2020-07-17 09:00:00+00:00,190.501149
2020-07-17 10:00:00+00:00,191.885545
2020-07-17 11:00:00+00:00,188.561394
2020-07-17 12:00:00+00:00,185.615764
2020-07-17 13:00:00+00:00,183.17212300000003
2020-07-17 14:00:00+00:00,185.894894
2020-07-17 15:00:00+00:00,193.446505
2020-07-17 16:00:00+00:00,195.23903600000003
2020-07-17 17:00:00+00:00,191.62987
2020-07-17 18:00:00+00:00,187.06503
2020-07-17 19:00:00+00:00,180.243791
2020-07-17 20:00:00+00:00,175.35622199999997
2020-07-17 21:00:00+00:00,159.940749
2020-07-17 22:00:00+00:00,144.355751
2020-07-17 23:00:00+00:00,132.165125
2020-07-18 00:00:00+00:00,125.34021299999999
2020-07-18 01:00:00+00:00,119.856378
2020-07-18 02:00:00+00:00,112.718497
2020-07-18 03:00:00+00:00,112.06211
2020-07-18 04:00:00+00:00,115.06098200000001
2020-07-18 05:00:00+00:00,123.96678
2020-07-18 06:00:00+00:00,141.020809
2020-07-18 07:00:00+00:00,158.724323
2020-07-18 08:00:00+00:00,172.263256
2020-07-18 09:00:00+00:00,181.872114
2020-07-18 10:00:00+00:00,182.524531
2020-07-18 11:00:00+00:00,180.154899
2020-07-18 12:00:00+00:00,178.22608899999997
2020-07-18 13:00:00+00:00,176.030718
2020-07-18 14:00:00+00:00,177.55728600000003
2020-07-18 15:00:00+00:00,186.348478
2020-07-18 16:00:00+00:00,190.84977300000003
2020-07-18 17:00:00+00:00,189.154352
2020-07-18 18:00:00+00:00,183.882401
2020-07-18 19:00:00+00:00,178.215711
2020-07-18 20:00:00+00:00,173.937145
2020-07-18 21:00:00+00:00,159.164737
2020-07-18 22:00:00+00:00,143.83076100000002
2020-07-18 23:00:00+00:00,131.92339199999998
2020-07-19 00:00:00+00:00,125.214772
2020-07-19 01:00:00+00:00,119.819747
2020-07-19 02:00:00+00:00,111.468718
2020-07-19 03:00:00+00:00,110.460478
2020-07-19 04:00:00+00:00,112.85714499999999
2020-07-19 05:00:00+00:00,121.678494
2020-07-19 06:00:00+00:00,137.350231
2020-07-19 07:00:00+00:00,154.068759
2020-07-19 08:00:00+00:00,169.39641899999995
2020-07-19 09:00:00+00:00,179.26954199999997
2020-07-19 10:00:00+00:00,182.42633500000002
2020-07-19 11:00:00+00:00,180.86985
2020-07-19 12:00:00+00:00,179.24132999999995
2020-07-19 13:00:00+00:00,177.65223899999995
2020-07-19 14:00:00+00:00,180.888006
2020-07-19 15:00:00+00:00,192.215361
2020-07-19 16:00:00+00:00,199.296707
2020-07-19 17:00:00+00:00,197.96787700000002
2020-07-19 18:00:00+00:00,194.242063
2020-07-19 19:00:00+00:00,187.581328
2020-07-19 20:00:00+00:00,182.093917
2020-07-19 21:00:00+00:00,161.661406
2020-07-19 22:00:00+00:00,142.97653799999998
2020-07-19 23:00:00+00:00,129.372434
2020-07-20 00:00:00+00:00,123.884464
2020-07-20 01:00:00+00:00,119.555357
2020-07-20 02:00:00+00:00,113.719677
2020-07-20 03:00:00+00:00,112.97908400000001
2020-07-20 04:00:00+00:00,120.720102
2020-07-20 05:00:00+00:00,136.47975699999998
2020-07-20 06:00:00+00:00,157.834559
2020-07-20 07:00:00+00:00,175.79174300000003
2020-07-20 08:00:00+00:00,188.66776299999998
2020-07-20 09:00:00+00:00,200.714969
2020-07-20 10:00:00+00:00,203.868368
2020-07-20 11:00:00+00:00,201.787081
2020-07-20 12:00:00+00:00,201.009579
2020-07-20 13:00:00+00:00,197.970535
2020-07-20 14:00:00+00:00,200.105328
2020-07-20 15:00:00+00:00,210.10731299999998
2020-07-20 16:00:00+00:00,213.48207599999998
2020-07-20 17:00:00+00:00,210.090542
2020-07-20 18:00:00+00:00,206.11996200000002
2020-07-20 19:00:00+00:00,197.873849
2020-07-20 20:00:00+00:00,182.433658
2020-07-20 21:00:00+00:00,160.272301
2020-07-20 22:00:00+00:00,142.777198
2020-07-20 23:00:00+00:00,130.74566399999998
2020-07-21 00:00:00+00:00,124.77955300000002
2020-07-21 01:00:00+00:00,120.652054
2020-07-21 02:00:00+00:00,114.536524
2020-07-21 03:00:00+00:00,115.99895800000002
2020-07-21 04:00:00+00:00,123.402683
2020-07-21 05:00:00+00:00,138.488117
2020-07-21 06:00:00+00:00,159.031437
2020-07-21 07:00:00+00:00,177.16266299999998
2020-07-21 08:00:00+00:00,188.028261
2020-07-21 09:00:00+00:00,196.235211
2020-07-21 10:00:00+00:00,199.516973
2020-07-21 11:00:00+00:00,197.54872100000003
2020-07-21 12:00:00+00:00,195.609214
2020-07-21 13:00:00+00:00,193.256301
2020-07-21 14:00:00+00:00,195.62677
